date,시구,행정동,담당 우체국명,event_type,allocation_event_type,plan_ids,집배원수,세대수,사업체수,면적 (㎢),행정동_위도,행정동_경도,담당 우체국 위도,담당 우체국 경도,office_dong_distance_km,no_event_allocated_volume,allocated_volume_low,allocated_volume_base,allocated_volume_high,event_added_volume_base,no_event_volume_per_courier,volume_per_courier_low,volume_per_courier_base,volume_per_courier_high,event_added_volume_per_courier_base,no_event_load_score,load_score_base,distance_score,area_score,no_event_relative_lt_risk_index,relative_lt_risk_index_low,relative_lt_risk_index_base,relative_lt_risk_index_high,event_risk_delta_low,event_risk_delta_base,event_risk_delta_high,relative_risk_level_low,relative_risk_level_base,relative_risk_level_high,daily_priority_rank_low,daily_priority_rank_base,daily_priority_rank_high,event_uplift_rank_low,event_uplift_rank_base,event_uplift_rank_high
2026-04-22,대덕구,송촌동,대전대덕우체국,사회보험료 통합,혼합형,BDP-040,6.146,10464,2390,1.94,36.36328114121035,127.44313999946206,36.4474738,127.4003943,10.113,788.880357840645,788.880357840645,842.8818826353638,1110.5702832283002,54.0,128.36,128.36,137.14,180.7,8.78,30.838,34.715,95.062,55.556,46.155,46.155,48.868,60.381,0.0,2.713,14.226,Normal,Normal,Normal,18,19,16,18,72,48
2026-04-22,유성구,학하동,대전유성우체국,사회보험료 통합,혼합형,BDP-040,5.484,8966,2386,13.4,36.34183696254233,127.29566980327397,36.354967,127.344751,4.632,729.6077353957464,729.6077353957464,777.2991395866324,1013.7079402347586,47.69,133.04,133.04,141.74,184.85,8.7,32.853,37.786,65.432,88.889,44.972,44.972,48.426,58.685,0.0,3.454,13.713,Normal,Normal,Normal,22,20,22,22,38,52
2026-04-22,유성구,노은1동,대전유성우체국,사회보험료 통합,혼합형,BDP-040,6.577,8824,3349,11.4,36.36686362901758,127.29123476961392,36.354967,127.344751,4.971,876.870757570074,876.870757570074,928.0113022508046,1181.5176738408013,51.14,133.32,133.32,141.1,179.64,7.78,32.974,37.355,66.667,87.654,45.181,45.181,48.247,57.73,0.0,3.066,12.549,Normal,Normal,Normal,20,21,28,20,59,73
2026-04-22,대덕구,중리동,대전대덕우체국,사회보험료 통합,혼합형,BDP-040,6.899,10432,3045,1.5,36.36162377549439,127.42768109862216,36.4474738,127.4003943,9.854,891.5717464042132,891.5717464042132,948.1905848714938,1228.8531470926705,56.62,129.23,129.23,137.44,178.12,8.21,31.243,34.898,93.827,45.062,45.142,45.142,47.7,58.66,0.0,2.558,13.518,Normal,Normal,Normal,21,22,23,21,77,55
2026-04-22,서구,도안동,대전둔산우체국,사회보험료 통합,혼합형,BDP-040,7.969,13976,3223,5.23,36.31822837871561,127.34785761297572,36.3518707,127.3862544,5.082,1058.5457856851651,1058.5457856851651,1130.8012878591474,1488.9756150567446,72.26,132.83,132.83,141.9,186.85,9.07,32.766,37.845,67.901,75.309,44.047,44.047,47.603,58.309,0.0,3.556,14.262,Normal,Normal,Normal,24,23,24,24,34,47
2026-04-22,대덕구,신탄진동,대전대덕우체국,사회보험료 통합,혼합형,BDP-040,4.016,7008,1469,22.99,36.440181349056104,127.46225983056888,36.4474738,127.4003943,5.593,507.44200379833006,507.44200379833006,543.0551145564467,719.5911789586812,35.61,126.36,126.36,135.22,179.18,8.86,29.844,33.722,72.84,91.358,44.595,44.595,47.309,59.253,0.0,2.714,14.658,Normal,Normal,Normal,23,24,20,23,71,34
2026-04-22,중구,석교동,서대전우체국,사회보험료 통합,혼합형,BDP-040,4.046,7609,1480,4.32,36.30178687806585,127.44127878535711,36.3344823,127.3979405,5.319,532.71322755484,532.71322755484,570.8974393845583,760.1785871198314,38.18,131.66,131.66,141.1,187.88,9.44,32.273,37.355,69.136,70.37,43.455,43.455,47.013,58.305,0.0,3.558,14.85,Normal,Normal,Normal,26,25,25,26,33,31
2026-04-22,서구,복수동,대전둔산우체국,사회보험료 통합,혼합형,BDP-040,4.446,8909,1530,1.78,36.30203607567264,127.37681588342411,36.3518707,127.3862544,5.606,591.5352037038801,591.5352037038801,635.3909620150727,852.7862641614602,43.86,133.05,133.05,142.91,191.81,9.86,32.86,38.385,74.074,53.086,43.125,43.125,46.993,58.185,0.0,3.868,15.06,Normal,Normal,Normal,27,26,26,27,17,22
2026-04-22,대덕구,법2동,대전대덕우체국,사회보험료 통합,혼합형,BDP-040,3.268,6753,910,1.92,36.3742416417714,127.4367092870571,36.4474738,127.4003943,8.768,408.7508011953447,408.7508011953447,440.9441794824094,600.5284500397202,32.19,125.08,125.08,134.93,183.76,9.85,29.315,33.594,88.889,54.321,43.73,43.73,46.726,59.618,0.0,2.996,15.888,Normal,Normal,Normal,25,27,19,25,64,6
2026-04-22,동구,판암1동,대전우체국,사회보험료 통합,혼합형,BDP-040,2.758,5981,835,5.36,36.31738327042319,127.46931161511564,36.3289462,127.433855,3.427,366.62957743649406,366.62957743649406,395.2645854496264,537.2098272764083,28.64,132.93,132.93,143.32,194.78,10.39,32.813,38.619,59.259,76.543,42.475,42.475,46.539,58.182,0.0,4.064,15.707,Normal,Normal,Normal,28,28,27,28,8,9
2026-04-22,서구,관저1동,대전둔산우체국,사회보험료 통합,혼합형,BDP-040,3.367,6622,1202,1.06,36.30749088879059,127.33870922869716,36.3518707,127.3862544,6.519,449.9613188081568,449.9613188081568,482.8310815274566,645.7682253145373,32.87,133.64,133.64,143.4,191.79,9.76,33.072,38.655,79.012,27.16,41.669,41.669,45.577,56.578,0.0,3.908,14.909,Normal,Normal,Normal,29,29,29,29,15,29
2026-04-22,중구,문화1동,서대전우체국,사회보험료 통합,혼합형,BDP-040,4.123,8407,1398,2.17,36.309175199402056,127.41259599792038,36.3344823,127.3979405,3.105,550.9373764510585,550.9373764510585,592.1296084887291,796.3216707116746,41.19,133.63,133.63,143.62,193.14,9.99,33.072,38.754,56.79,58.025,40.311,40.311,44.288,55.478,0.0,3.977,15.167,Normal,Normal,Normal,32,30,31,32,13,15
2026-04-22,대덕구,덕암동,대전대덕우체국,사회보험료 통합,혼합형,BDP-040,4.812,6654,2321,6.24,36.43111934375323,127.428254440318,36.4474738,127.4003943,3.085,628.7915411311546,628.7915411311546,666.4968223691039,853.4038859541051,37.71,130.67,130.67,138.51,177.35,7.84,31.915,35.61,55.556,80.247,41.476,41.476,44.063,54.387,0.0,2.587,12.911,Normal,Normal,Normal,30,31,33,30,76,67
2026-04-22,중구,대사동,서대전우체국,사회보험료 통합,혼합형,BDP-040,2.106,3259,969,2.02,36.31054276066311,127.42202225281456,36.3344823,127.3979405,3.426,281.34423809657756,281.34423809657756,299.1066814474466,387.15604800314406,17.76,133.59,133.59,142.03,183.83,8.44,33.061,37.91,58.025,56.79,40.427,40.427,43.821,53.713,0.0,3.394,13.286,Normal,Normal,Normal,31,32,35,31,42,62
2026-04-22,서구,도마2동,대전둔산우체국,사회보험료 통합,혼합형,BDP-040,4.267,8135,1509,1.77,36.32051768969095,127.36544105632946,36.3518707,127.3862544,3.953,557.9051207281137,557.9051207281137,598.4209683335492,799.2601573267248,40.52,130.75,130.75,140.24,187.31,9.49,31.944,36.8,62.963,51.852,40.139,40.139,43.538,55.096,0.0,3.399,14.957,Normal,Normal,Normal,33,33,32,33,41,26
2026-04-22,동구,효동,대전우체국,사회보험료 통합,혼합형,BDP-040,5.221,8968,2107,2.41,36.31036013413472,127.4565776733535,36.3289462,127.433855,2.901,685.4106405825173,685.4106405825173,731.9383274583155,962.5785201272724,46.53,131.28,131.28,140.19,184.37,8.91,32.119,36.756,53.086,60.494,39.15,39.15,42.396,53.251,0.0,3.246,14.101,Normal,Normal,Normal,35,34,38,35,49,50
2026-04-22,동구,용운동,대전우체국,사회보험료 통합,혼합형,BDP-040,5.244,10330,1805,3.47,36.3334543818643,127.46197998935912,36.3289462,127.433855,2.569,690.7995690241771,690.7995690241771,741.7804701743181,994.4954803808907,50.98,131.73,131.73,141.45,189.64,9.72,32.302,37.593,45.679,69.136,38.661,38.661,42.365,53.805,0.0,3.704,15.144,Normal,Normal,Normal,39,35,34,39,26,18
2026-04-22,유성구,상대동,대전유성우체국,사회보험료 통합,혼합형,BDP-040,4.356,9173,1455,2.5,36.34053279332082,127.32904588758936,36.354967,127.344751,2.134,589.9672593350456,589.9672593350456,634.6170341536446,855.9483179175879,44.65,135.44,135.44,145.69,196.5,10.25,33.854,39.685,41.975,61.728,38.266,38.266,42.347,53.688,0.0,4.081,15.422,Normal,Normal,Normal,40,36,36,40,6,12
2026-04-22,중구,부사동,서대전우체국,사회보험료 통합,혼합형,BDP-040,2.507,3421,1274,1.14,36.311544139658,127.43267478703264,36.3344823,127.3979405,4.024,336.0869853647514,336.0869853647514,355.8113636836564,453.58614513564305,19.72,134.06,134.06,141.93,180.93,7.87,33.237,37.877,64.198,29.63,39.068,39.068,42.316,51.649,0.0,3.248,12.581,Normal,Normal,Normal,36,37,42,36,48,72
2026-04-22,대덕구,법1동,대전대덕우체국,사회보험료 통합,혼합형,BDP-040,2.587,5857,562,0.71,36.37128414285752,127.42585558094534,36.4474738,127.4003943,8.773,318.45248579591356,318.45248579591356,345.41963902893826,479.0972369288962,26.97,123.1,123.1,133.52,185.19,10.42,28.767,33.047,90.123,10.494,39.211,39.211,42.207,55.874,0.0,2.996,16.663,Normal,Normal,Normal,34,38,30,34,63,3
2026-04-22,서구,도마1동,대전둔산우체국,사회보험료 통합,혼합형,BDP-040,5.525,9732,2140,1.63,36.31869308760175,127.38169731223252,36.3518707,127.3862544,3.712,720.553600185805,720.553600185805,770.429600058444,1017.6675564797401,49.88,130.42,130.42,139.44,184.19,9.02,31.787,36.234,60.494,46.914,39.041,39.041,42.154,53.321,0.0,3.113,14.28,Normal,Normal,Normal,37,39,37,37,56,46
2026-04-22,서구,월평1동,대전둔산우체국,사회보험료 통합,혼합형,BDP-040,4.902,7630,2176,2.8,36.34361442053737,127.35652623378532,36.3518707,127.3862544,2.816,643.9856712883368,643.9856712883368,685.1821044715492,889.3949919940585,41.2,131.37,131.37,139.78,181.44,8.41,32.163,36.472,50.617,63.58,38.995,38.995,42.012,52.422,0.0,3.017,13.427,Normal,Normal,Normal,38,40,41,38,61,56
2026-04-22,중구,문화2동,서대전우체국,사회보험료 통합,혼합형,BDP-040,2.883,5924,949,1.46,36.3074818325631,127.40249279950352,36.3344823,127.3979405,3.03,382.48938089680854,382.48938089680854,411.36385420582536,554.4961381077433,28.87,132.67,132.67,142.69,192.33,10.02,32.7,38.279,54.321,40.741,37.828,37.828,41.734,53.108,0.0,3.906,15.28,Normal,Normal,Normal,41,41,39,41,16,14
2026-04-22,동구,가양2동,대전우체국,사회보험료 통합,혼합형,BDP-040,5.169,9766,1863,1.68,36.34844195921923,127.45406473342942,36.3289462,127.433855,2.824,677.9265025770313,677.9265025770313,726.7816240830049,968.9590327103006,48.86,131.15,131.15,140.6,187.46,9.45,32.086,37.034,51.852,49.383,37.769,37.769,41.232,52.666,0.0,3.463,14.897,Normal,Normal,Normal,42,42,40,42,36,30
2026-04-22,유성구,온천2동,대전유성우체국,사회보험료 통합,혼합형,BDP-040,12.0,21408,4850,7.0,36.36963958741781,127.35154276208392,36.354967,127.344751,1.741,1607.6583989090375,1607.6583989090375,1717.972078546483,2264.8027944924397,110.31,133.97,133.97,143.16,188.73,9.19,33.226,38.524,25.926,81.481,36.592,36.592,40.3,50.912,0.0,3.708,14.32,Normal,Normal,Normal,43,43,43,43,25,44
2026-04-22,중구,대흥동,서대전우체국,사회보험료 통합,혼합형,BDP-040,5.081,7428,2488,1.2,36.32303594098726,127.42376622963994,36.3344823,127.3979405,2.641,685.5908209442596,685.5908209442596,727.2493801370736,933.7530506115996,41.66,134.93,134.93,143.13,183.77,8.2,33.594,38.513,46.914,33.951,36.294,36.294,39.737,49.186,0.0,3.443,12.892,Normal,Normal,Normal,44,44,48,44,39,68
2026-04-22,동구,용전동,대전우체국,사회보험료 통합,혼합형,BDP-040,6.505,11770,2478,1.2,36.35408965503487,127.43427686988466,36.3289462,127.433855,2.796,853.9675374450059,853.9675374450059,913.8254591250395,1210.544327309897,59.86,131.28,131.28,140.48,186.09,9.2,32.119,36.965,49.383,33.951,35.755,35.755,39.147,50.281,0.0,3.392,14.526,Normal,Normal,Normal,45,45,45,45,43,37
2026-04-22,중구,문창동,서대전우체국,사회보험료 통합,혼합형,BDP-040,2.106,2508,1167,0.46,36.31790880166801,127.4362154090174,36.3344823,127.3979405,3.893,283.36826449455106,283.36826449455106,298.80747436078656,375.34045025770905,15.44,134.55,134.55,141.88,178.22,7.33,33.434,37.837,61.728,0.0,35.749,35.749,38.832,47.742,0.0,3.083,11.993,Normal,Normal,Normal,46,46,52,46,58,76
2026-04-22,유성구,원신흥동,대전유성우체국,사회보험료 통합,혼합형,BDP-040,6.139,13553,1902,2.8,36.342709122769634,127.34600489222665,36.354967,127.344751,1.368,832.3542112981039,832.3542112981039,897.2829156471298,1219.13792040548,64.93,135.58,135.58,146.16,198.59,10.58,33.908,39.838,22.222,63.58,34.538,34.538,38.689,50.516,0.0,4.151,15.978,Normal,Normal,Normal,49,47,44,49,5,5
2026-04-22,중구,은행선화동,서대전우체국,사회보험료 통합,혼합형,BDP-040,7.136,8398,4045,1.49,36.33143970182906,127.42056045109832,36.3344823,127.3979405,2.054,970.6457921459094,970.6457921459094,1022.9206461229348,1282.0498485951543,52.27,136.02,136.02,143.35,179.66,7.33,34.113,38.622,35.802,43.21,35.36,35.36,38.517,47.113,0.0,3.157,11.753,Normal,Normal,Normal,48,48,55,48,53,78
2026-04-22,서구,변동,대전둔산우체국,사회보험료 통합,혼합형,BDP-040,4.423,6538,1992,1.48,36.328007494086265,127.38031550817612,36.3518707,127.3862544,2.706,572.0407870018961,572.0407870018961,607.8765584737298,785.5163637528451,35.84,129.33,129.33,137.44,177.6,8.11,31.301,34.898,48.148,41.975,35.738,35.738,38.256,49.121,0.0,2.518,13.383,Normal,Normal,Normal,47,49,49,47,78,57
2026-04-22,서구,갈마1동,대전둔산우체국,사회보험료 통합,혼합형,BDP-040,6.037,11924,2099,1.5,36.34862288787222,127.36583843348868,36.3518707,127.3862544,1.864,799.8510317249363,799.8510317249363,858.7636956580576,1150.7968714410626,58.91,132.49,132.49,142.25,190.62,9.76,32.638,38.042,33.333,45.062,34.019,34.019,37.802,49.069,0.0,3.783,15.05,Normal,Normal,Normal,51,50,50,51,22,23
2026-04-22,서구,만년동,대전둔산우체국,사회보험료 통합,혼합형,BDP-040,3.92,6100,1771,1.71,36.368389886465586,127.3828053708733,36.3518707,127.3862544,1.863,519.8244931588588,519.8244931588588,552.8917097186247,716.8076425852034,33.07,132.61,132.61,141.04,182.86,8.43,32.678,37.322,32.099,50.617,34.356,34.356,37.607,47.673,0.0,3.251,13.317,Normal,Normal,Normal,50,51,53,50,47,59
2026-04-22,서구,월평3동,대전둔산우체국,사회보험료 통합,혼합형,BDP-040,3.163,7609,817,0.9,36.36119431302878,127.36746455321634,36.3518707,127.3862544,1.976,427.49968301267927,427.49968301267927,462.8985353481624,638.3725094726437,35.4,135.16,135.16,146.35,201.83,11.19,33.693,39.908,34.568,20.988,32.597,32.597,36.948,49.5,0.0,4.351,16.903,Normal,Normal,Normal,55,52,46,55,2,2
2026-04-22,서구,내동,대전둔산우체국,사회보험료 통합,혼합형,BDP-040,4.755,9542,1611,0.99,36.33439858110368,127.37754674587718,36.3518707,127.3862544,2.094,629.1675574384005,629.1675574384005,676.0229336664618,908.287499701394,46.86,132.32,132.32,142.17,191.02,9.85,32.568,37.991,39.506,22.222,32.921,32.921,36.717,48.07,0.0,3.796,15.149,Normal,Normal,Normal,52,53,51,52,21,17
2026-04-22,동구,판암2동,대전우체국,사회보험료 통합,혼합형,BDP-040,2.055,5130,469,0.76,36.32116846444311,127.45481653995778,36.3289462,127.433855,2.067,275.2362698580401,275.2362698580401,298.7584837467619,415.3593360044133,23.52,133.93,133.93,145.38,202.12,11.45,33.215,39.546,37.037,14.815,32.139,32.139,36.571,49.441,0.0,4.432,17.302,Normal,Normal,Normal,57,54,47,57,1,1
2026-04-22,대덕구,목상동,대전대덕우체국,사회보험료 통합,혼합형,BDP-040,3.199,3154,1965,5.79,36.43993740673555,127.40305896551196,36.4474738,127.4003943,0.871,435.29246493544593,435.29246493544593,456.798128964088,563.402837431121,21.51,136.07,136.07,142.79,176.12,6.72,34.131,38.341,6.173,77.778,32.904,32.904,35.851,43.994,0.0,2.947,11.09,Normal,Normal,Normal,53,55,66,53,66,80
2026-04-22,유성구,온천1동,대전유성우체국,사회보험료 통합,혼합형,BDP-040,11.938,17734,5662,5.0,36.35628949086425,127.3336193903544,36.354967,127.344751,1.008,1592.7018253909341,1592.7018253909341,1690.9918264876542,2178.220535082048,98.29,133.41,133.41,141.65,182.46,8.24,33.003,37.724,9.877,74.074,32.485,32.485,35.79,45.515,0.0,3.305,13.03,Normal,Normal,Normal,56,56,60,56,45,66
2026-04-22,대덕구,석봉동,대전대덕우체국,사회보험료 통합,혼합형,BDP-040,3.632,6682,1250,1.22,36.44937602135271,127.42369434147474,36.4474738,127.4003943,2.095,459.92723452577275,459.92723452577275,493.2507209635905,658.4369971035603,33.32,126.63,126.63,135.81,181.29,9.18,29.961,34.033,40.741,35.802,32.701,32.701,35.552,47.641,0.0,2.851,14.94,Normal,Normal,Normal,54,57,54,54,68,27
2026-04-22,서구,가장동,대전둔산우체국,사회보험료 통합,혼합형,BDP-040,2.493,4775,892,0.57,36.33163295860545,127.38831253446264,36.3518707,127.3862544,2.258,328.4673107479794,328.4673107479794,352.2752025335459,470.2921751615349,23.81,131.76,131.76,141.31,188.65,9.55,32.327,37.483,44.444,2.469,31.765,31.765,35.374,46.691,0.0,3.609,14.926,Normal,Normal,Normal,58,58,58,58,32,28
2026-04-22,동구,홍도동,대전우체국,사회보험료 통합,혼합형,BDP-040,3.183,6209,1109,0.63,36.34812922119385,127.42576115402429,36.3289462,127.433855,2.253,419.0363477819292,419.0363477819292,449.7803308570616,602.1798730648653,30.74,131.65,131.65,141.31,189.19,9.66,32.262,37.483,43.21,4.938,31.719,31.719,35.374,46.804,0.0,3.655,15.085,Normal,Normal,Normal,59,59,56,59,29,21
2026-04-22,동구,자양동,대전우체국,사회보험료 통합,혼합형,BDP-040,3.352,6951,1063,1.15,36.33836164172759,127.45014644283584,36.3289462,127.433855,1.796,440.78138016675376,440.78138016675376,474.4493605390018,641.3433112432023,33.67,131.5,131.5,141.54,191.33,10.04,32.214,37.636,28.395,30.864,31.315,31.315,35.111,46.759,0.0,3.796,15.444,Normal,Normal,Normal,61,60,57,61,20,11
2026-04-22,중구,유천1동,서대전우체국,사회보험료 통합,혼합형,BDP-040,2.844,3410,1584,0.6,36.31628531515939,127.3928326385498,36.3344823,127.3979405,2.075,384.85127034901177,384.85127034901177,405.8317911849248,509.8333372064842,20.98,135.32,135.32,142.7,179.27,7.38,33.788,38.279,38.272,3.704,31.676,31.676,34.82,43.595,0.0,3.144,11.919,Normal,Normal,Normal,60,61,67,60,54,77
2026-04-22,서구,용문동,대전둔산우체국,사회보험료 통합,혼합형,BDP-040,3.702,7131,1318,1.01,36.33881252746284,127.3984704509078,36.3518707,127.3862544,1.818,488.2940646411398,488.2940646411398,523.7895433240851,699.7424993385335,35.5,131.9,131.9,141.49,189.02,9.59,32.389,37.604,29.63,24.691,31.067,31.067,34.718,46.033,0.0,3.651,14.966,Normal,Normal,Normal,63,62,59,63,30,25
2026-04-22,서구,괴정동,대전둔산우체국,사회보험료 통합,혼합형,BDP-040,7.712,11723,3492,1.25,36.33805614763952,127.37878675887728,36.3518707,127.3862544,1.675,1013.0425979466536,1013.0425979466536,1076.9630273656396,1393.8199602286804,63.92,131.36,131.36,139.65,180.73,8.29,32.163,36.395,24.691,38.272,31.279,31.279,34.242,44.589,0.0,2.963,13.31,Normal,Normal,Normal,62,63,63,62,65,60
2026-04-22,중구,중촌동,서대전우체국,사회보험료 통합,혼합형,BDP-040,3.604,6595,1422,1.19,36.342107015119666,127.40877163337778,36.3344823,127.3979405,1.288,483.81691670715435,483.81691670715435,517.4975005160279,684.4539271189196,33.68,134.24,134.24,143.59,189.92,9.35,33.31,38.736,18.519,32.099,30.231,30.231,34.029,44.715,0.0,3.798,14.484,Normal,Normal,Normal,64,64,62,64,19,40
2026-04-22,중구,유천2동,서대전우체국,사회보험료 통합,혼합형,BDP-040,3.685,6540,1490,0.7,36.31788541478319,127.39971713333622,36.3344823,127.3979405,1.852,492.45512441656746,492.45512441656746,526.1903231174848,693.4174786147058,33.74,133.64,133.64,142.79,188.17,9.15,33.072,38.341,30.864,8.025,30.126,30.126,33.814,44.452,0.0,3.688,14.326,Normal,Normal,Normal,66,65,64,66,28,43
2026-04-22,동구,가양1동,대전우체국,사회보험료 통합,혼합형,BDP-040,3.738,6891,1366,1.03,36.34322301192842,127.44313464778686,36.3289462,127.433855,1.792,486.5167527361641,486.5167527361641,521.2056114750775,693.1601099732786,34.69,130.15,130.15,139.43,185.44,9.28,31.659,36.234,27.16,25.926,30.186,30.186,33.388,44.873,0.0,3.202,14.687,Normal,Normal,Normal,65,66,61,65,51,33
2026-04-22,중구,태평2동,서대전우체국,사회보험료 통합,혼합형,BDP-040,4.378,9515,1329,1.0,36.32515544957157,127.39164424851808,36.3344823,127.3979405,1.181,583.3592045679188,583.3592045679188,628.9164268235537,854.7459752932754,45.56,133.25,133.25,143.65,195.24,10.4,32.937,38.761,14.815,23.457,28.365,28.365,32.441,44.099,0.0,4.076,15.734,Normal,Normal,Normal,71,67,65,71,7,8
2026-04-22,서구,탄방동,대전둔산우체국,사회보험료 통합,혼합형,BDP-040,9.909,14893,4575,1.65,36.34366753339107,127.3897174059272,36.3518707,127.3862544,0.963,1308.9940285571358,1308.9940285571358,1390.7819299655366,1796.2088618733699,81.79,132.1,132.1,140.36,181.27,8.26,32.459,36.881,8.642,48.148,29.264,29.264,32.36,42.456,0.0,3.096,13.192,Normal,Normal,Normal,69,68,72,69,57,63
2026-04-22,서구,둔산2동,대전둔산우체국,사회보험료 통합,혼합형,BDP-040,10.829,15091,5327,2.4,36.35476231012607,127.37945811482132,36.3518707,127.3862544,0.688,1436.0817918132423,1436.0817918132423,1521.8607814863842,1947.0717479798163,85.78,132.61,132.61,140.54,179.8,7.93,32.678,37.008,2.469,59.259,29.294,29.294,32.325,42.082,0.0,3.031,12.788,Normal,Normal,Normal,68,69,73,68,60,69
